CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.04;Empréstimos e Financiamentos;103111.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.04;Empréstimos e Financiamentos;243123.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.04.01;Empréstimos e Financiamentos;76608.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.04.01;Empréstimos e Financiamentos;217274.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.04.01.01;Em Moeda Nacional;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.04.01.01;Em Moeda Nacional;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.04.02;Debêntures;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.04.02;Debêntures;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.04.03;Financiamento por Arrendamento;26503.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.04.03;Financiamento por Arrendamento;25849.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.04.03.01;Arrendamentos financeiros;26503.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.04.03.01;Arrendamentos financeiros;25849.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.05;Outras Obrigações;13460.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.05;Outras Obrigações;26199.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.05.01;Passivos com Partes Relacionadas;2405.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.05.01;Passivos com Partes Relacionadas;2849.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.05.01.01;Débitos com Coligadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.05.01.01;Débitos com Coligadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.05.01.03;Débitos com Controladores;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.05.01.03;Débitos com Controladores;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.05.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.05.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.05.02;Outros;11055.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.05.02;Outros;23350.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.05.02.01;Dividendos e JCP a Pagar;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.05.02.01;Dividendos e JCP a Pagar;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.05.02.04;Operações com Derivativos;11055.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.05.02.04;Operações com Derivativos;18333.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.05.02.05;Outros passivos;0.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.05.02.05;Outros passivos;5017.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06;Provisões;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06;Provisões;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.01.01;Provisões Fiscais;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.01.01;Provisões Fiscais;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.01.04;Provisões Cíveis;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.01.04;Provisões Cíveis;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.02;Outras Provisões;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.02;Outras Provisões;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02;Passivo Não Circulante;250463.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02;Passivo Não Circulante;522707.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.01;Empréstimos e Financiamentos;230188.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.01;Empréstimos e Financiamentos;423353.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.01.01;Empréstimos e Financiamentos;209245.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.01.01;Empréstimos e Financiamentos;296839.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.01.01.01;Em Moeda Nacional;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.01.01.01;Em Moeda Nacional;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.01.02;Debêntures;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.01.02;Debêntures;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.01.03;Financiamento por Arrendamento;20943.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.01.03;Financiamento por Arrendamento;126514.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.01.03.01;Arrendamentos financeiros;20943.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.01.03.01;Arrendamentos financeiros;126514.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02;Outras Obrigações;19451.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02;Outras Obrigações;63838.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.01.01;Débitos com Coligadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.01.01;Débitos com Coligadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.01.03;Débitos com Controladores;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.01.03;Débitos com Controladores;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.02;Outros;19451.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.02;Outros;63838.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.02.03;Operações com Derivativos;0.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.02.03;Operações com Derivativos;1462.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.02.04;Fornecedores e outras obrigações;19451.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.02.04;Fornecedores e outras obrigações;28002.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.02.02.05;Outros passivos;0.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.02.02.05;Outros passivos;34374.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.03;Tributos Diferidos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.03;Tributos Diferidos;34031.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2020-06-30;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2019-06-30;2.02.04;Provisões;824.0000000000;S
